Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
242	1633.2903	89.74509	1740.0964	1475.2921	984.0	158.29103	10.6688795	187.31311	74.516136	1215000	-1.3747811e-08	649.21735	-0.028605966	-87.82147	0.06883981	0.017020332	0.2384	11.0	1601.5598001480103
243	757.2003	528.75836	1597.0707	162.47842	485.6	160.717	11.664192	193.74959	36.64782	1220000	1.475811e-08	1908.2776	-0.015417389	-612.2246	0.06677575	0.016376399	0.27	5.0	1608.1254751682281
244	906.6749	604.94824	1641.878	134.43768	579.4286	138.85425	23.213106	174.10387	-54.319946	1225000	-5.427003e-09	1109.9307	-0.02708122	-136.61194	0.06605501	0.015316687	0.1802	10.0	1614.6042540073395
245	1122.3016	365.26944	1691.0355	634.94446	1000.0	101.74943	45.694668	177.24294	-32.230217	1230000	-5.835295e-09	436.2181	-0.024555225	-90.83551	0.06448859	0.015362788	0.1896	8.0	1621.404589176178
246	1155.5104	536.3164	1824.8102	351.78885	775.8333	135.1731	37.189857	190.75058	-23.611809	1235000	-1.1111796e-08	970.3848	-0.031359494	-277.37695	0.06332917	0.01606113	0.203	11.0	1628.4028339385986
247	1086.6641	367.4843	1528.2256	615.12396	1000.0	105.6335	48.158897	181.29228	-35.69791	1240000	6.1929226e-09	320.47525	-0.013168575	-78.76332	0.062013872	0.017026331	0.1482	4.0	1635.1000590324402
248	857.4099	439.4592	1724.3453	358.79758	763.0	110.08018	45.06169	172.96217	-4.414274	1245000	1.15901235e-08	618.70807	-0.013905159	-100.71533	0.061428558	0.015992621	0.21	5.0	1641.133120059967
249	1257.112	320.70486	1739.1294	910.8696	818.8	137.78423	25.372723	176.34648	-59.82456	1250000	-1.5137344e-08	826.7901	-0.01370535	-145.17175	0.06056006	0.015657458	0.2036	5.0	1646.6452720165253
250	1239.8148	414.09424	1656.063	732.7974	897.0	134.75508	36.16938	179.78842	51.885384	1255000	1.4877319e-08	519.8478	-0.024049388	-62.250183	0.059647363	0.015056633	0.207	9.0	1652.2675080299377
251	1503.0251	245.1004	1687.4412	1027.204	996.6	138.66258	34.40398	182.2719	-129.75385	1260000	5.9485434e-09	631.6726	-0.027677655	-140.427	0.0577495	0.015053838	0.226	10.0	1657.8617250919342
252	1156.9655	655.7716	1848.4711	25.417578	683.3333	144.2636	36.312504	186.11066	19.805	1265000	5.0902367e-09	944.2125	-0.022232823	-154.11914	0.056408696	0.015355011	0.1978	7.0	1663.497586965561
253	1591.1729	149.823	1711.8766	1307.1537	989.0	156.95107	23.527514	207.7377	43.295788	1270000	-4.081428e-09	670.4775	-0.02753615	-140.82135	0.05542167	0.017013911	0.2024	9.0	1669.0918910503387
254	1295.6962	552.3843	1826.9077	259.7936	765.5	164.05653	13.39862	200.38782	5.1728706	1275000	-1.5088915e-08	951.7831	-0.028696982	-199.59735	0.054093298	0.015261182	0.2036	10.0	1674.7075600624084
255	1028.9164	543.3623	1731.6167	309.61963	738.3333	138.8415	46.22798	194.06865	-38.841206	1280000	8.410216e-09	765.06415	-0.07334524	-203.89667	0.05256804	0.013823505	0.3688	79.0	1680.8049821853638
256	1109.5908	498.87732	1672.6631	368.3714	835.6	134.22305	45.016823	198.51128	-91.00746	1285000	-1.4826655e-09	822.9474	-0.03556789	-176.75452	0.046546455	0.0152849015	0.224	13.0	1686.7965250015259
257	1266.0577	484.04727	1803.5007	469.38602	747.3333	158.68982	12.111976	194.12657	81.49501	1290000	1.0871887e-08	1069.851	-0.026405292	-158.90497	0.045546513	0.015050221	0.167	9.0	1692.5791339874268
258	1324.7151	548.7801	1794.8881	551.25464	753.8333	162.06297	16.834072	203.95453	-44.000416	1295000	-5.9723853e-09	1123.1211	-0.043968346	-179.28229	0.044299785	0.015685145	0.285	19.0	1698.2486860752106
259	1261.5569	650.2474	1815.6688	49.31506	807.4	152.17136	36.039948	202.12657	32.146847	1300000	-3.9577484e-09	728.7817	-0.025856033	-172.01227	0.042196225	0.015355205	0.1778	8.0	1704.0513842105865
260	977.0918	526.7968	1800.7084	223.79045	700.1667	145.21413	48.27071	204.60571	-130.05197	1305000	1.0946393e-08	1388.5562	-0.0191133	-295.2428	0.041212328	0.016772911	0.1954	6.0	1709.6196610927582
261	1186.6638	616.9007	1964.3624	229.04857	658.7143	160.93999	17.600534	210.47899	-134.32018	1310000	-6.9141386e-09	1446.8512	-0.039816644	-229.33813	0.040149603	0.0151546	0.2442	16.0	1715.3450949192047
262	1645.073	418.3075	1982.847	819.89343	1000.0	152.5523	35.236492	199.42494	49.184525	1315000	2.6851893e-08	741.42163	-0.062862016	-265.14212	0.03739537	0.015597205	0.287	29.0	1721.0507879257202
263	1746.8334	186.86241	1954.0947	1399.1881	1000.0	172.72678	29.189178	210.70651	55.89577	1320000	-1.5455484e-08	381.72626	-0.03343486	-37.8826	0.03477176	0.015471059	0.1836	11.0	1726.7345840930939
264	1043.0096	646.9061	1860.3582	253.4618	586.125	168.76529	33.52334	211.1589	8.330653	1325000	2.7948618e-08	1870.3055	-0.03593077	-443.5515	0.033858914	0.015340693	0.293	15.0	1732.4324679374695
265	1757.3148	67.1335	1847.6267	1655.7069	949.8	164.53555	12.970731	194.81114	-186.59943	1330000	-7.909536e-09	1291.2437	-0.02392096	-332.68304	0.032792304	0.016306724	0.2286	8.0	1738.0418918132782
266	1241.1204	450.9622	1854.839	439.09772	800.8333	151.06108	48.528553	215.57597	-34.816338	1335000	7.5295565e-09	1192.443	-0.016300447	-264.3584	0.03201333	0.01553834	0.2228	6.0	1743.912122964859
267	1288.7354	459.14294	1764.7627	540.98444	860.6	141.41478	45.214188	194.83571	16.994396	1340000	-1.0244549e-09	856.8522	-0.032972414	-207.18896	0.031246096	0.01518619	0.2182	12.0	1749.5232629776
268	1499.1572	508.4263	1999.2275	869.163	1000.0	143.9358	52.22763	208.4595	29.550642	1345000	3.4928322e-09	835.3605	-0.028203147	-160.12872	0.029694995	0.01709774	0.2178	9.0	1755.2027070522308
269	923.1522	508.50763	1877.5454	322.09085	687.2857	130.0829	61.05287	239.94106	43.250698	1350000	3.4197793e-08	1349.3683	-0.017593615	-392.7926	0.028284186	0.0152375065	0.1694	6.0	1760.7463409900665
270	1203.1294	537.8776	1809.5769	422.5277	682.8333	162.3425	13.170496	214.34021	24.261389	1355000	-1.3208389e-08	990.312	-0.034717165	-198.29419	0.027453486	0.016253542	0.242	13.0	1766.3830201625824
271	1667.1318	513.2769	2042.5251	662.8278	875.6	159.82881	32.275833	199.76366	17.051268	1360000	3.284216e-09	1024.47	-0.034225933	-215.48889	0.025262449	0.015091261	0.226	13.0	1771.957594871521
272	1543.0597	344.07968	1837.4525	867.53455	973.4	157.37033	47.658226	217.07635	-53.021664	1365000	2.2165478e-09	776.8184	-0.022230914	-132.20349	0.0243447	0.01508822	0.1442	7.0	1777.515851020813
273	1568.3113	333.57358	1906.6328	1114.3021	912.8	162.05984	35.506313	202.5855	35.80618	1370000	1.5705824e-08	948.6707	-0.03006591	-147.48639	0.023659993	0.015206383	0.2154	12.0	1782.973515033722
274	1003.9439	570.6315	1970.8575	395.15372	743.3333	133.17392	58.493576	210.4874	-31.924751	1375000	1.782775e-08	907.8795	-0.03367023	-134.20209	0.021164581	0.016323863	0.231	13.0	1788.5507199764252
275	1116.6486	639.73645	2024.3806	115.754105	595.8571	173.36723	18.725225	214.43866	-120.700325	1380000	-5.710125e-09	2027.7072	-0.02118849	-376.12195	0.01883389	0.015702771	0.1774	7.0	1793.9423968791962
276	1642.2299	369.2129	1997.163	1043.5493	860.2	174.70238	15.97175	220.67194	10.662226	1385000	-3.0972063e-09	916.1325	-0.027268799	-194.71887	0.017836139	0.015140722	0.2236	10.0	1799.4500019550323
277	1403.4785	759.01294	2107.9495	43.82967	808.6	160.4002	46.27116	212.9506	3.6534412	1390000	-1.0019541e-08	1104.5594	-0.01585866	-292.7685	0.01608281	0.015715841	0.1644	5.0	1804.8925619125366
278	1300.025	765.56506	2016.7842	154.45757	686.5714	185.889	30.947145	239.36412	-25.443216	1395000	4.671514e-09	1515.6438	-0.017332267	-243.05054	0.015187538	0.016632725	0.201	6.0	1810.3079261779785
279	1309.2211	492.81985	1913.783	731.8798	909.8	145.22748	59.035168	221.57857	24.592058	1400000	-8.451939e-09	715.62695	-0.076940194	-128.37628	0.014126526	0.011438878	0.3692	79.0	1816.3095440864563
280	1264.6158	666.17474	1961.1522	296.74796	768.8333	160.04002	48.844757	221.52623	-79.2528	1405000	-5.0246713e-09	1129.5745	-0.07068974	-123.63226	0.009015446	0.01274061	0.3582	79.0	1822.5917530059814
281	1753.5973	435.97018	2080.3074	909.86066	1000.0	159.808	49.846516	223.83669	-128.16306	1410000	-2.0092726e-08	914.8474	-0.04118482	-262.5844	0.0017568794	0.015823208	0.2508	14.0	1828.4346919059753
282	1214.8105	584.2242	2096.6602	637.3328	849.4	144.02646	66.43591	228.49646	-5.2119293	1415000	1.4919042e-08	871.6863	-0.06992885	-172.74518	-0.00123204	0.0025567121	0.374	79.0	1834.5458629131317
283	1278.282	683.2173	2170.3708	187.49023	629.5714	189.05417	20.631916	227.54709	-437.17844	1420000	6.586313e-10	1869.5812	-0.03108496	-380.45093	-0.008765395	0.015136721	0.2522	11.0	1840.4631581306458
284	1160.0206	550.4097	2145.2336	673.427	642.7143	164.04135	50.040607	222.15373	-109.106895	1425000	1.6957521e-09	1802.2806	-0.036004648	-272.78906	-0.00977448	0.015203914	0.266	15.0	1847.3121061325073
285	1653.4144	542.0256	2286.311	935.3719	785.8333	181.27612	12.241878	211.36475	31.974747	1430000	-2.4437905e-09	2007.2021	-0.074063055	-511.22168	-0.010815214	0.013021599	0.3796	79.0	1855.2643520832062
286	1984.4431	97.56946	2122.311	1859.5472	985.2	198.7266	11.733044	250.57669	83.38709	1435000	1.8294529e-08	852.1166	-0.009437848	-88.23645	-0.018794525	0.021951098	0.1902	3.0	1862.8113811016083
287	1515.0342	714.66327	2138.1074	388.21384	826.8333	173.34772	55.483353	238.9673	-178.18419	1440000	2.7233362e-08	1704.2506	-0.03347604	-260.58582	-0.01916251	0.015565191	0.2326	11.0	1870.0952520370483
288	1109.7236	587.5124	1956.1766	206.23357	616.375	172.89783	51.025585	248.27971	-76.47246	1445000	2.7710199e-08	2224.1228	-0.00854235	-542.1798	-0.020607248	0.015325967	0.1976	3.0	1876.9754040241241
289	1406.5453	755.1208	2176.622	218.33302	728.1667	168.03117	36.825592	216.71437	35.29152	1450000	-3.7127734e-08	1362.2806	-0.027427513	-352.91473	-0.020991879	0.016294034	0.2118	10.0	1883.7851121425629
290	1560.0094	621.7501	2048.1602	579.1132	774.1667	192.51527	15.656387	232.77025	-119.917175	1455000	-3.9693713e-08	1120.4974	-0.023006875	-164.16516	-0.022761187	0.015741184	0.1894	7.0	1890.7492470741272
291	1710.5026	428.01773	2300.4626	1072.7745	910.0	178.97475	47.984783	239.3363	-130.91331	1460000	1.5330315e-08	1190.8892	-0.032018002	-147.5846	-0.024444586	0.015660757	0.2586	11.0	1898.1676270961761
292	1116.1774	771.0265	2111.5413	153.90115	609.5714	161.23831	61.59455	243.14902	-8.705321	1465000	1.7258152e-08	2172.3933	-0.01602124	-484.8567	-0.027547663	0.018200502	0.1752	4.0	1904.485151052475
293	1285.524	368.47174	1951.2761	839.696	815.0	144.62857	62.965748	247.09087	-123.285736	1470000	-1.74582e-08	1260.5815	-0.02796917	-492.25452	-0.028517868	0.015591523	0.2302	10.0	1910.7593250274658
294	1289.5432	731.39056	2295.583	101.700096	598.8571	177.49673	15.400901	212.08273	-169.75595	1475000	-5.750358e-09	2373.6426	-0.07585815	-613.37683	-0.030082403	0.0078319255	0.3654	79.0	1917.153216123581
295	1464.7758	789.69086	2386.1953	180.79512	707.7143	192.91013	20.607428	237.18974	-154.88795	1480000	-2.9188394e-08	1858.156	-0.013817933	-304.88293	-0.036729198	0.015453941	0.1754	4.0	1923.1828989982605
296	1572.4336	467.25818	2190.1355	951.1252	1000.0	149.66252	70.27373	254.76833	-75.61611	1485000	5.040318e-09	717.3416	-0.028832052	-183.93542	-0.037161347	0.015463463	0.2068	9.0	1928.9830331802368
297	1243.6927	660.8897	2084.5461	403.91376	707.3333	175.92862	56.1218	237.3085	-93.43791	1490000	-5.376339e-09	1358.7545	-0.018266238	-227.17517	-0.03880168	0.015630985	0.209	5.0	1934.5915877819061
298	1493.995	809.03674	2376.6719	223.54085	669.5714	199.44257	15.119877	238.01657	-41.69566	1495000	8.936226e-09	1975.9152	-0.020370722	-249.92932	-0.040234145	0.016020272	0.2404	7.0	1940.1600320339203
299	1728.6432	471.4417	2206.1255	877.8938	1000.0	170.51492	62.420094	252.40048	-64.37521	1500000	-4.6521427e-09	771.1312	-0.031194637	-146.54382	-0.041827492	0.016848404	0.2252	11.0	1945.7006740570068
300	1238.2566	725.8562	2131.0186	345.182	588.8571	202.96242	17.400902	242.47969	-15.592511	1505000	-4.8771502e-09	2103.473	-0.011633237	-371.77686	-0.04341308	0.019262757	0.184	3.0	1951.2992289066315
301	1461.42	680.91437	2200.053	585.89795	704.1667	196.11273	12.1950245	229.19861	-66.69461	1510000	1.2214482e-08	1673.2151	-0.0063971058	-240.34863	-0.043886624	0.017633215	0.2092	3.0	1956.7627470493317
302	1884.2985	448.6466	2248.3503	1016.05945	1000.0	184.52284	48.292576	242.58223	-35.57446	1515000	1.1229515e-08	667.60846	-0.040001065	-115.71478	-0.044468142	0.015926104	0.2654	14.0	1962.3541250228882
303	2014.3658	193.7712	2132.2493	1628.7845	1000.0	200.42204	33.442787	245.77489	64.83097	1520000	1.4841557e-09	570.12506	-0.012429717	-64.67941	-0.046237204	0.016744804	0.18	4.0	1967.8281149864197
304	1471.4323	573.3262	2222.3477	735.64404	906.2	159.97365	66.2113	237.56836	-34.594738	1525000	1.618117e-08	1018.9877	-0.016064292	-188.52582	-0.0468784	0.015567099	0.2004	5.0	1973.3489501476288
305	1467.8541	410.63037	2100.0417	854.56116	905.6	162.21783	69.52608	250.35669	-156.62726	1530000	3.5490096e-08	1024.7633	-0.028236605	-222.98358	-0.047688268	0.015265045	0.2166	10.0	1978.834746837616
306	1733.3334	758.5692	2267.71	115.971886	791.5	200.87807	12.991795	230.98064	-110.17088	1535000	-1.2350083e-08	1156.0496	-0.033818416	-258.62787	-0.048620224	0.01572765	0.264	12.0	1985.5300958156586
307	1579.0543	767.9438	2200.8801	38.072285	769.5	198.42545	37.45368	242.85826	55.435593	1540000	-1.7033518e-08	1197.0533	-0.02972275	-202.77875	-0.050544262	0.017023958	0.2354	10.0	1993.4759712219238
308	2152.6245	171.24551	2368.571	1966.5111	974.8	210.12137	14.042961	250.42805	-2.4617286	1545000	1.12235545e-08	1583.1313	-0.025967827	-238.86719	-0.05244725	0.01608529	0.236	10.0	2000.5837671756744
309	1285.1046	709.4823	2304.434	297.13818	709.4286	173.77644	68.186516	266.61542	-90.37561	1550000	2.8371812e-09	2099.266	-0.029191911	-379.16846	-0.053813323	0.015812026	0.221	10.0	2007.7603690624237
310	2002.0605	448.69016	2286.5232	1110.5073	900.4	205.60052	18.847477	261.4916	75.941696	1555000	-1.5110896e-08	1204.7024	-0.02411662	-497.88916	-0.055075355	0.016960721	0.1574	8.0	2014.3736698627472
311	1815.4558	502.8496	2209.6099	915.9575	835.8	205.56442	44.10493	250.63393	-97.767494	1560000	-1.13517045e-08	1430.3344	-0.031067912	-304.94934	-0.056794588	0.015845539	0.2436	12.0	2020.6961081027985
312	1988.1335	408.27414	2378.2517	1212.2812	918.2	211.8077	13.344541	249.84422	24.732265	1565000	-5.194545e-09	952.0888	-0.012531772	-135.79498	-0.0598267	0.017035611	0.1966	4.0	2027.367486000061
313	2203.4001	172.24806	2382.657	1958.1274	1000.0	216.5395	12.892898	250.7503	109.775406	1570000	-8.559227e-09	829.7672	-0.0365953	-133.54498	-0.06062647	0.015954899	0.2282	12.0	2033.948387145996
314	1461.2987	853.6651	2367.3064	143.66434	660.2857	223.89607	15.741375	275.49313	-46.092533	1575000	-2.1781027e-08	2520.3672	-0.017738366	-493.7356	-0.0642857	0.01850235	0.255	5.0	2040.8332731723785
315	1863.1011	698.50635	2388.0513	448.5047	809.1667	209.4317	15.544097	249.07793	-17.687244	1580000	1.9073487e-09	1425.1536	-0.02440393	-310.17407	-0.06579194	0.015237085	0.2102	9.0	2048.5588710308075
316	2168.981	382.24185	2557.3757	1488.0413	1000.0	207.68866	44.635925	252.24757	52.472054	1585000	9.214878e-09	943.2628	-0.019791828	-189.04572	-0.06715056	0.017959489	0.1574	6.0	2056.143129825592
317	1582.7188	707.4794	2274.4702	279.3971	708.0	230.66095	15.48495	275.55914	-72.71966	1590000	2.2029877e-08	2179.3228	-0.0089774	-600.744	-0.06815891	0.018863494	0.2058	3.0	2062.9708790779114
318	1492.9294	838.07666	2260.4927	271.79507	675.2857	211.13593	20.007795	248.74153	-266.6889	1595000	3.0231476e-08	1906.9408	-0.033801783	-247.62854	-0.06867655	0.015161576	0.2954	16.0	2068.866511821747
319	1916.0436	746.42773	2458.541	449.1582	846.6	211.30215	10.829396	243.68951	41.59168	1600000	-2.4616718e-09	1359.7144	-0.027558757	-285.9829	-0.070643045	0.015105073	0.2372	10.0	2075.369623184204
320	1922.9797	586.30975	2463.7014	920.19855	878.0	211.71327	43.80372	269.12415	65.38191	1605000	-7.638335e-09	1261.041	-0.0165071	-172.5321	-0.07247989	0.015055283	0.2062	5.0	2081.669067144394
321	1723.5758	688.4662	2449.0864	293.92957	778.1667	222.5523	29.003298	268.31488	13.097609	1610000	1.8149615e-08	2275.2595	-0.010854054	-431.34888	-0.07358492	0.015090628	0.176	3.0	2088.3229551315308
322	1297.5919	874.0814	2448.0757	79.299614	634.2857	197.2641	50.368988	257.5545	-381.48083	1615000	7.912517e-09	2130.663	-0.019637696	-419.41687	-0.07416939	0.015156261	0.2024	7.0	2094.9239349365234
323	1487.2094	889.6231	2403.4983	377.3267	764.5	182.676	57.010235	253.06241	5.3977	1620000	-2.3794174e-08	1831.5232	-0.017221516	-348.8213	-0.07497307	0.015999628	0.1912	6.0	2101.6247181892395
324	1614.3236	933.42206	2402.5325	144.88116	703.4286	220.71214	17.444775	270.56357	-13.000432	1625000	-1.8963219e-08	1569.7478	-0.009645125	-247.29785	-0.07557892	0.01698934	0.2784	3.0	2108.6567821502686
325	1602.4716	827.83527	2382.2527	280.2838	704.7143	221.44417	20.224058	275.75427	-129.20222	1630000	-1.4840066e-08	1923.7616	-0.040546104	-228.026	-0.07593529	0.015097078	0.274	20.0	2116.4115068912506
326	2132.0796	260.79437	2440.7231	1806.3263	967.2	217.56525	13.4939995	256.16614	126.17113	1635000	-4.577637e-09	1187.214	-0.02403628	-195.47046	-0.076781206	0.017079102	0.2046	7.0	2124.0965111255646
327	2084.4995	291.82004	2409.0874	1684.7443	947.4	211.96527	40.11773	267.55862	-133.49599	1640000	1.63801e-08	1226.4132	-0.010531488	-190.59912	-0.07734275	0.016394174	0.1754	4.0	2132.234972000122
328	1675.0367	815.7942	2303.8105	192.26657	824.4	209.17848	46.61475	274.03595	-13.977526	1645000	-2.1243096e-08	1396.8546	-0.010330641	-308.83105	-0.07797323	0.019026887	0.199	3.0	2140.0391039848328
329	2126.1636	224.6038	2419.1187	1734.487	1000.0	202.47815	49.773914	275.70123	-115.722946	1650000	-1.8008054e-08	1010.835	-0.016834466	-239.18701	-0.07846332	0.018115891	0.2176	5.0	2147.091882944107
330	1474.3297	761.21765	2496.203	128.08916	667.5714	217.4774	37.231464	265.90906	8.044165	1655000	1.0871887e-08	2264.1748	-0.022795338	-377.85583	-0.079263315	0.01538665	0.197	8.0	2154.203138113022
331	1982.9342	477.83984	2402.2793	1372.7976	864.2	213.45065	16.415615	258.7642	-114.87326	1660000	-1.052618e-08	1405.4563	-0.022809604	-261.42566	-0.07991411	0.015929675	0.2512	8.0	2160.657917022705
332	1479.8583	922.92975	2358.9463	51.840553	695.0	204.75566	47.916862	264.533	53.143227	1665000	-1.4448166e-08	1545.2415	-0.02616049	-375.63892	-0.080201834	0.015092157	0.2036	9.0	2167.285984992981
333	1927.8795	571.89435	2354.8157	832.21954	820.8	222.79144	21.769781	273.91867	-37.314163	1670000	1.4865399e-08	1553.5338	-0.020586599	-275.3744	-0.08056904	0.015240112	0.1892	7.0	2174.3854999542236
334	1613.9016	934.0541	2484.6497	176.3901	683.8571	227.70004	17.035666	259.87576	-8.257365	1675000	-7.662177e-09	2307.8638	-0.021668024	-330.27832	-0.0808564	0.015781803	0.206	8.0	2181.46373796463
335	1714.106	781.9446	2504.9126	554.5068	710.3333	225.01155	22.969309	266.46854	-142.82793	1680000	1.1186302e-08	2373.9517	-0.010186158	-280.60767	-0.08173844	0.018550096	0.226	3.0	2188.1789031028748
336	1765.292	672.9481	2454.9866	578.0328	855.0	206.8971	55.65365	269.74603	-264.41757	1685000	1.46985055e-08	1328.0803	-0.00944622	-226.07666	-0.082262	0.01845794	0.2326	3.0	2193.8708028793335
337	1914.1254	720.2075	2424.3928	510.51996	845.6	223.65868	13.338389	267.1742	13.914231	1690000	-1.0272861e-08	1089.2765	-0.016089955	-147.58319	-0.082870014	0.016255822	0.2104	5.0	2199.437831878662
338	2065.8137	138.47955	2255.8115	1939.7424	945.4	220.9878	30.788807	267.916	24.997353	1695000	1.5655905e-08	1341.2996	-0.020515883	-251.97571	-0.08392778	0.016305398	0.185	7.0	2205.0244438648224
339	1866.6	822.6095	2484.704	257.69272	828.4	209.33704	36.453575	251.37265	-10.439718	1700000	-2.6601553e-08	1319.7646	-0.012336219	-368.75897	-0.085387096	0.017446548	0.22	4.0	2211.53675699234
340	2313.8713	98.80448	2457.0117	2188.7024	1000.0	233.16223	14.492091	271.10126	84.33216	1705000	7.796287e-09	806.3986	-0.029516213	-69.359924	-0.08617042	0.015682379	0.1962	10.0	2218.188241958618
341	1756.9928	871.33057	2547.8125	408.12305	733.8333	228.94305	28.442217	278.76993	12.60874	1710000	-6.2473116e-10	1614.4459	-0.02295051	-235.80017	-0.08908877	0.016768616	0.21	9.0	2226.025645017624
342	1874.4185	655.71783	2572.5564	958.17596	798.3333	226.01372	17.107075	265.11057	35.118107	1715000	-4.3511392e-10	1622.7059	-0.013451655	-286.97217	-0.091408536	0.015560735	0.1868	4.0	2233.5216839313507
343	1769.009	770.0132	2455.8684	774.632	874.6	197.71295	64.50244	268.6027	-121.50143	1720000	2.630353e-08	1409.3419	-0.02538544	-252.97546	-0.092078984	0.015670715	0.2038	9.0	2241.05309009552
344	2032.3489	593.96606	2465.6606	871.96313	1000.0	197.46788	66.838425	274.93945	-64.40546	1725000	9.986758e-09	763.7725	-0.01187492	-159.90381	-0.09382063	0.017586445	0.1818	4.0	2248.451637029648
345	1714.9551	811.59314	2499.24	487.35434	846.0	204.49048	63.938496	269.5051	-1.785413	1730000	-2.245903e-08	1239.756	-0.011122148	-140.62964	-0.09449176	0.01623089	0.1672	4.0	2255.656673192978
346	2133.3345	451.59415	2565.4097	1297.5178	1000.0	212.83702	53.438126	269.04178	-41.40589	1735000	1.1742115e-09	828.74115	-0.009704868	-86.51935	-0.09501832	0.015033444	0.1524	3.0	2261.9642581939697
347	2444.0273	94.48564	2580.343	2336.411	1000.0	233.81435	13.656926	271.69174	41.0111	1740000	2.7757883e-08	857.1698	-0.02483703	-156.63025	-0.095555514	0.015519897	0.186	9.0	2267.4930651187897
348	2326.1235	123.22041	2512.051	2130.5608	1000.0	240.5658	11.844731	277.17288	130.26225	1745000	-2.8806925e-08	536.28156	-0.044188134	-59.135803	-0.09718749	0.015874423	0.2556	16.0	2273.017314195633
349	2307.8608	285.11868	2517.0715	1743.1764	943.6	235.98315	19.824846	272.15878	-14.5866585	1750000	4.7713518e-09	927.9331	-0.020607658	-126.91681	-0.09991782	0.015248588	0.1808	8.0	2278.6040551662445
350	1629.6218	450.16623	2407.266	1065.768	949.8	172.70703	82.55652	277.16983	48.674156	1755000	-1.3545155e-08	1281.0278	-0.06505357	-237.06323	-0.10133845	0.0065025217	0.3552	79.0	2284.721908092499
351	1874.7229	703.89496	2500.7466	912.73315	1000.0	175.72688	74.84319	259.25696	39.42689	1760000	-1.187995e-08	867.5936	-0.031855468	-197.47913	-0.10428147	0.015173253	0.1986	10.0	2290.5271611213684
352	1505.1615	684.7283	2366.7068	767.7891	1000.0	152.0808	84.02418	274.68802	-13.184386	1765000	1.2463331e-08	734.92773	-0.020744024	-141.72607	-0.10542951	0.015599671	0.157	7.0	2296.1323800086975
353	2073.5571	849.58826	2588.3623	378.23087	838.2	227.4211	12.011405	265.98306	75.45915	1770000	3.808737e-09	1409.9915	-0.018209018	-428.722	-0.10690461	0.016339041	0.216	6.0	2301.5915410518646
354	1897.9875	539.38916	2483.3262	1244.2266	846.0	201.95586	76.792274	282.29498	-22.431911	1775000	1.1062622e-08	1900.055	-0.017019374	-329.5747	-0.10827682	0.016083129	0.1934	5.0	2307.0966448783875
355	2081.9504	630.46075	2711.5574	951.7724	826.0	233.2165	21.578606	276.00583	-232.9885	1780000	2.7143955e-08	1558.9307	-0.025700703	-417.55286	-0.10915453	0.016281946	0.2354	9.0	2312.5674681663513
356	2458.4292	128.6407	2693.3882	2342.3057	1000.0	245.13217	16.639688	287.86728	-19.815601	1785000	4.1007997e-09	741.4135	-0.030777851	-98.445435	-0.11017612	0.015793703	0.2194	11.0	2318.127902030945
357	1879.1112	985.26166	2695.74	145.16699	743.8333	246.94835	16.080889	286.94946	-29.879505	1790000	6.8336727e-09	1515.1273	-0.027647546	-131.37952	-0.111694545	0.015194869	0.2432	11.0	2323.6785809993744
358	2265.5354	476.70157	2625.6008	1341.0404	907.4	249.31245	13.70489	289.28088	118.17577	1795000	2.2740663e-08	1354.9103	-0.028979614	-133.4679	-0.1123385	0.017941855	0.2518	10.0	2329.2293651103973
359	1921.8873	990.96735	2657.2278	57.74627	739.1667	249.57452	14.425427	292.38037	57.383392	1800000	3.749132e-09	1321.0914	-0.0096576465	-209.66113	-0.11377592	0.019157337	0.252	3.0	2334.821184158325
360	2057.944	865.8607	2770.0295	337.00247	791.6667	254.92523	15.722409	292.71628	-10.859269	1805000	-1.4711916e-08	1821.474	-0.030803904	-255.42981	-0.11438977	0.01654068	0.266	11.0	2340.3000679016113
361	2240.5063	502.9181	2661.1765	1263.6526	972.8	224.7141	71.120476	299.2131	-67.29887	1810000	-1.1622906e-09	1084.8092	-0.027439225	-229.27643	-0.11550259	0.015285202	0.2078	10.0	2345.9131247997284
362	2100.216	778.9454	2585.078	546.15967	846.4	245.88478	18.984615	283.62668	-64.02419	1815000	-1.4424324e-08	1161.9185	-0.008618038	-143.89178	-0.11647665	0.015596057	0.1798	3.0	2351.3313658237457
363	2640.4287	147.02245	2837.1519	2398.0771	1000.0	246.8615	11.599239	278.60855	151.29822	1820000	2.8672815e-08	1186.5925	-0.025446102	-491.22913	-0.116773106	0.01525851	0.1936	8.0	2356.8681621551514
364	2573.666	70.03278	2656.137	2475.0654	990.4	266.9503	12.503629	301.3907	181.57161	1825000	2.8440915e-08	1231.7428	-0.04416986	-151.60193	-0.11835604	0.0151707195	0.28	21.0	2362.5084302425385
365	2139.6309	850.13153	2627.691	442.11096	835.8	257.7662	11.102987	299.15417	150.6992	1830000	2.694875e-09	993.5391	-0.012318126	-96.32672	-0.124095336	0.015092621	0.2044	4.0	2368.1037850379944
366	2196.519	486.89047	2598.6226	1296.4979	853.6	254.97823	12.947792	288.3271	-45.3676	1835000	-1.1920929e-11	2441.166	-0.02389887	-354.2727	-0.12494469	0.01652034	0.238	9.0	2373.602966070175
